New Folio No. and Face,Position in volume,Format,Language,Entry No.,Entry Part,Section - Type,Printed,Document Notes,Editors' Notes,Condition - Conservation Survey,Subject - Main heading 1,Subject - Sub-heading 1,Subject - Sub-sub-heading 1,Subject - Main heading 2,Subject - Sub-heading 2,Subject - Sub-sub-heading 2,Subject - Main heading 3,Subject - Sub-heading 3,Subject - Sub-sub-heading 3,Subject - Main heading 4,Subject - Sub-heading 4,Subject - Sub-sub-heading 4
107 v - 107 v,,Parchment,Latin,1342,,Diverse Letters,,,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
107 v - 107 v,,Parchment,Latin,1343,,Diverse Letters,,,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
107 v - 107 v,,Parchment,Latin,1344,,Diverse Letters,,,,,"Courts, Ecclesiastical",Probate,testament,,,,,,,,,
107 v - 107 v,,Parchment,Latin,1345,,Diverse Letters,,,,,"Finance, Money, Accounts and accounting",Acquittances,St Peter's pence,,,,,,,,,
107 v - 107 v,,Parchment,Latin,1346,,Diverse Letters,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
107 v - 107 v,,Parchment,Latin,1347,,Diverse Letters,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
108 r - 108 r,,Parchment,Latin,1348,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in chapel",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1349,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1350,,Diverse Letters,,,,,Archives and manuscripts,Letters dimissory,all orders,,,,,,,,,
108 r - 108 r,,Parchment,Latin,1351,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1352,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1353,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1354,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1355,,Diverse Letters,,,,,Buildings and structures,Repairs,inquiries,,,,,,,,,
108 r - 108 r,,Parchment,Latin,1356,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1357,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1358,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1359,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1360,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1361,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1362,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1363,,Diverse Letters,,,,,Crime and punishment,Housebreaking,monition against housebreakers,,,,,,,,,
108 r - 108 r,,Parchment,Latin,1364,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1365,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1366,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1367,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1368,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1369,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1370,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1371,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1372,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1373,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1374,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1375,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1376,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1377,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1378,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1379,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1380,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1381,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, fixed term",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 r - 108 r,,Parchment,Latin,1382,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1383,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1384,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1385,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1386,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1387,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1388,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1389,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1390,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1391,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1392,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1393,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1394,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1395,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1396,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1397,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1398,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1399,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 r - 108 r,,Parchment,Latin,1400,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1401,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1402,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1403,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1404,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1405,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1406,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1407,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1408,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1409,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1410,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1411,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1412,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1413,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1414,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1415,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1416,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1417,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1418,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1419,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1420,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1421,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1422,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1423,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1424,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1425,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1426,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1427,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1428,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1429,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1430,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1431,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 v - 108 v,,Parchment,Latin,1432,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, fixed term",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 v - 108 v,,Parchment,Latin,1433,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in two oratories",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1434,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1435,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1436,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1437,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 v - 108 v,,Parchment,Latin,1438,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in any oratory in the diocese",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1439,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1440,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1441,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, during pleasure",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 v - 108 v,,Parchment,Latin,1442,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in all oratories in the diocese",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1443,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, fixed term",Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,
108 v - 108 v,,Parchment,Latin,1444,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1445,,Diverse Letters,,"for him and in his absence, his family",,,Liturgy and worship,Masses,"licence to celebrate, in all oratories in the diocese",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1446,,Diverse Letters,,,,,Liturgy and worship,Masses,"licence to celebrate/, hermits/Poverty","Occupations, offices and status",Hermits,,Poverty,Poverty,hermits,,,
108 v - 108 v,,Parchment,Latin,1447,,Diverse Letters,,,,,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
108 v - 108 v,,Parchment,Latin,1448,,Diverse Letters,,,,,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
108 v - 108 v,,Parchment,Latin,1449,,Diverse Letters,,,,,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
108 v - 108 v,,Parchment,Latin,1450,,Diverse Letters,,,,,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
108 v - 108 v,,Parchment,Latin,1451,,Diverse Letters,,,,,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
108 v - 108 v,,Parchment,Latin,1452,,Diverse Letters,,,,,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
108 v - 108 v,,Parchment,Latin,1453,,Diverse Letters,,,"Heading is present, at head, but half cut away",,Liturgy and worship,Masses,"licence to celebrate, in oratory",,,,,,,,,
108 v - 108 v,,Parchment,Latin,1454,,Diverse Letters,,,"Heading is present, at head, but half cut away",,"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Confessions,"licence to hear, during pleasure",,,,,,,,,
109 r - 109 r,,Parchment,Latin,1455,,Diverse Letters,,,"Heading is present, at head, but half cut away",,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
109 r - 109 r,,Parchment,Latin,1456,,Diverse Letters,,,"Heading is present, at head, but half cut away",,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
109 r - 109 r,,Parchment,Latin,1457,,Diverse Letters,,,"Heading is present, at head, but half cut away",,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
109 r - 109 r,,Parchment,Latin,1458,,Diverse Letters,,,"Heading is present, at head, but half cut away",,Liturgy and worship,Masses,licence to celebrate,,,,,,,,,
109 v - 109 v,,Parchment,Latin,1459,,Diverse Letters,,offices only; no personal names given,"Heading is present, at head, but half cut away",,"Councils, Convocations and Synods",Convocations,list of attendees,,,,,,,,,
110 r - 110 r,,Parchment,Latin,1460,,Diverse Letters,,royal writ to receive,"Heading is present, at head, but half cut away",Repair patch - small amount of text obscured,Benefice and office holding,Oaths of office,sheriffs,,,,,,,,,
110 r - 110 r,,Parchment,French,1461,,Diverse Letters,,form of,"Heading is present, at head, but half cut away",Repair patch - small amount of text obscured,Benefice and office holding,Oaths of office,sheriffs,,,,,,,,,
110 r - 110 r,,Parchment,Latin,1462,,Diverse Letters,,certification of,"Heading is present, at head, but half cut away",Repair patch - small amount of text obscured,Benefice and office holding,Oaths of office,sheriffs,,,,,,,,,
110 r - 110 r,,Parchment,Latin,1463,,Diverse Letters,,,"Heading is present, at head, but half cut away",Repair patch - small amount of text obscured,"Courts, Ecclesiastical",Cause,"rel to presentation to church, warning to bishop of Carlisle to admit",,,,,,,,,
110 r - 110 r,,Parchment,Latin,1464,,Diverse Letters,,,"Heading is present, at head, but half cut away",Repair patch - small amount of text obscured,Poverty,Paupers,document acknowledging submission to order of archbishop to maintain 13 paupers,,,,,,,,,
110 r - 110 r,,Parchment,Latin,1465,,Diverse Letters,,,Heading inferred,Repair patch - small amount of text obscured,Benefice and office holding,Institutions,provost,,,,,,,,,
